date,family,sales,transactions,holiday_count,holiday_Additional,holiday_Bridge,holiday_Event,holiday_Holiday,holiday_Transfer,holiday_Work Day,year,month,quarter,sales_lag_1,sales_lag_2,sales_lag_3,sales_lag_6,sales_lag_12,rolling_mean_3,rolling_mean_6,rolling_mean_12,rolling_std_3,rolling_std_6
2015-05-01,PERSONAL CARE,503729.0,2673911.0,5.0,1.0,0.0,1.0,3.0,0.0,0.0,2015,5,2,455173.0,484740.0,429345.0,430732.0,399326.0,456419.3333333333,465844.1666666667,433844.1666666667,27718.52298253524,31912.344291303296
2015-06-01,PERSONAL CARE,446045.0,2530903.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2015,6,2,503729.0,455173.0,484740.0,502389.0,388943.0,481214.0,478010.3333333333,442544.4166666667,24469.282600844705,29685.994244200054
2015-07-01,PERSONAL CARE,466584.0,2604784.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,2015,7,3,446045.0,503729.0,455173.0,492686.0,401355.0,468315.6666666667,468619.6666666667,447302.9166666667,31006.583644983126,29341.597418454883
2015-08-01,PERSONAL CARE,499242.0,2675057.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,2015,8,3,466584.0,446045.0,503729.0,429345.0,419124.0,472119.3333333333,464269.3333333333,452738.6666666667,29237.662360957227,26892.56340824872
2015-09-01,PERSONAL CARE,498625.0,2545252.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2015,9,3,499242.0,466584.0,446045.0,484740.0,376891.0,470623.6666666667,475918.8333333333,459415.1666666667,26827.586218915298,23686.12710779622
2015-10-01,PERSONAL CARE,499639.0,2610484.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2015,10,4,498625.0,499242.0,466584.0,455173.0,425426.0,488150.3333333333,478233.0,469559.6666666667,18679.540206689613,25340.828344788024
2015-11-01,PERSONAL CARE,472022.0,2528193.0,9.0,0.0,0.0,2.0,7.0,0.0,0.0,2015,11,4,499639.0,498625.0,499242.0,503729.0,430732.0,499168.6666666667,485644.0,475744.0833333333,510.96216428821947,23696.85049115203
2015-12-01,PERSONAL CARE,547757.0,3149888.0,10.0,7.0,0.0,0.0,3.0,0.0,0.0,2015,12,4,472022.0,499639.0,498625.0,446045.0,502389.0,490095.3333333333,480359.5,479184.9166666667,15660.17504159305,22354.59520322415
2016-01-01,PERSONAL CARE,560083.0,2371205.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2016,1,1,547757.0,472022.0,499639.0,466584.0,492686.0,506472.6666666667,497311.5,482965.5833333333,38327.16799260458,28772.750669687663
2016-02-01,PERSONAL CARE,473164.0,2465798.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2016,2,1,560083.0,547757.0,472022.0,499242.0,429345.0,526620.6666666666,512894.6666666667,488582.0,47683.78519301225,33699.93282288079
2016-03-01,PERSONAL CARE,487105.0,2607658.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2016,3,1,473164.0,560083.0,547757.0,498625.0,484740.0,527001.3333333334,508548.3333333333,492233.5833333333,47030.05862566341,37302.048864193486
2016-04-01,PERSONAL CARE,621247.0,2631797.0,18.0,0.0,0.0,14.0,4.0,0.0,0.0,2016,4,2,487105.0,473164.0,560083.0,499639.0,455173.0,506784.0,506628.3333333333,492430.6666666667,46681.639013642256,38200.6278674406
2016-05-01,PERSONAL CARE,553838.0,2666157.0,17.0,1.0,0.0,13.0,3.0,1.0,0.0,2016,5,2,621247.0,487105.0,473164.0,472022.0,503729.0,527172.0,526896.3333333334,506270.1666666667,81768.98610720325,59866.98066769926
2016-06-01,PERSONAL CARE,465449.0,2491063.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2016,6,2,553838.0,621247.0,487105.0,547757.0,446045.0,554063.3333333334,540532.3333333334,510445.9166666667,67071.28388761707,53887.46577699378
2016-07-01,PERSONAL CARE,498521.0,2594087.0,3.0,1.0,0.0,0.0,3.0,0.0,0.0,2016,7,3,465449.0,553838.0,621247.0,560083.0,466584.0,546844.6666666666,526814.3333333334,512062.9166666667,78134.07857224227,61604.39080347014
2016-08-01,PERSONAL CARE,462022.0,2536111.0,4.0,0.0,0.0,0.0,4.0,1.0,0.0,2016,8,3,498521.0,465449.0,553838.0,473164.0,499242.0,505936.0,516554.0,514724.3333333333,44658.5993846652,60062.5785660257
2016-09-01,PERSONAL CARE,471682.0,2436974.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2016,9,3,462022.0,498521.0,465449.0,487105.0,498625.0,475330.6666666667,514697.0,511622.6666666667,20156.38242178807,61818.966264407965
2016-10-01,PERSONAL CARE,481666.0,2526000.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2016,10,4,471682.0,462022.0,498521.0,621247.0,499639.0,477408.3333333333,512126.5,509377.4166666667,18911.304035770936,63493.700300896075
2016-11-01,PERSONAL CARE,505907.0,2529516.0,10.0,0.0,1.0,2.0,7.0,0.0,0.0,2016,11,4,481666.0,471682.0,462022.0,553838.0,472022.0,471790.0,488863.0,507879.6666666667,9822.445316724104,34440.28407548362
2016-12-01,PERSONAL CARE,583353.0,3195971.0,10.0,7.0,0.0,0.0,3.0,0.0,0.0,2016,12,4,505907.0,481666.0,471682.0,465449.0,547757.0,486418.3333333333,480874.5,510703.4166666667,17600.459094391874,17980.635992645268
2017-01-01,PERSONAL CARE,599662.0,2612848.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2017,1,1,583353.0,505907.0,481666.0,498521.0,560083.0,523642.0,500525.1666666667,513669.75,53112.70244489551,43734.47396010015
2017-02-01,PERSONAL CARE,502036.0,2448370.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2017,2,1,599662.0,583353.0,505907.0,462022.0,473164.0,562974.0,517382.0,516968.0,50089.696914634966,59468.81388089066
2017-03-01,PERSONAL CARE,544547.0,2680645.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2017,3,1,502036.0,599662.0,583353.0,471682.0,487105.0,561683.6666666666,524051.0,519374.0,52296.070352688344,54012.25022529625
2017-04-01,PERSONAL CARE,547866.0,2667808.0,4.0,0.0,0.0,0.0,4.0,1.0,0.0,2017,4,2,544547.0,502036.0,599662.0,481666.0,621247.0,548748.3333333334,536195.1666666666,524160.8333333333,48948.41540165867,47705.98499734269
2017-05-01,PERSONAL CARE,519788.0,2801884.0,5.0,1.0,0.0,1.0,3.0,1.0,0.0,2017,5,2,547866.0,544547.0,502036.0,505907.0,553838.0,531483.0,547228.5,518045.75,25555.787935417116,39526.38786810684
2017-06-01,PERSONAL CARE,517485.0,2668863.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2017,6,2,519788.0,547866.0,544547.0,583353.0,465449.0,537400.3333333334,549542.0,515208.25,15342.739466384171,36946.11664031856
2017-07-01,PERSONAL CARE,539305.0,2784026.0,4.0,2.0,0.0,0.0,2.0,0.0,0.0,2017,7,3,517485.0,519788.0,547866.0,599662.0,498521.0,528379.6666666666,538564.0,519544.5833333333,16914.900009558052,34601.86786287726
2017-08-01,PERSONAL CARE,258967.0,1335692.0,4.0,0.0,0.0,0.0,4.0,1.0,0.0,2017,8,3,539305.0,517485.0,519788.0,502036.0,462022.0,525526.0,528504.5,522943.25,11988.393678888548,18148.6557821788
2014-01-01,PET SUPPLIES,6430.0,2393528.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2014,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-02-01,PET SUPPLIES,0.0,2278167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,2,1,6430.0,0.0,0.0,0.0,0.0,2143.3333333333335,1071.6666666666667,535.8333333333334,3712.3622308892936,2625.0365076826392
2014-03-01,PET SUPPLIES,8011.0,2545427.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,2014,3,1,0.0,6430.0,0.0,0.0,0.0,2143.3333333333335,1071.6666666666667,535.8333333333334,3712.3622308892936,2625.0365076826392
2014-04-01,PET SUPPLIES,0.0,2455666.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,2014,4,2,8011.0,0.0,6430.0,0.0,0.0,4813.666666666667,2406.8333333333335,1203.4166666666667,4243.044936520628,3762.0191608585233
2014-05-01,PET SUPPLIES,0.0,2503262.0,5.0,1.0,0.0,1.0,3.0,0.0,0.0,2014,5,2,0.0,8011.0,0.0,0.0,0.0,2670.3333333333335,2406.8333333333335,1203.4166666666667,4625.153006478092,3762.0191608585233
2014-06-01,PET SUPPLIES,0.0,2399144.0,8.0,0.0,0.0,6.0,2.0,0.0,0.0,2014,6,2,0.0,0.0,8011.0,0.0,0.0,2670.3333333333335,2406.8333333333335,1203.4166666666667,4625.153006478092,3762.0191608585233
2014-07-01,PET SUPPLIES,7549.0,2442341.0,11.0,1.0,0.0,7.0,3.0,0.0,0.0,2014,7,3,0.0,0.0,0.0,6430.0,0.0,0.0,2406.8333333333335,1203.4166666666667,0.0,3762.0191608585233
2014-08-01,PET SUPPLIES,0.0,2537572.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,2014,8,3,7549.0,0.0,0.0,0.0,0.0,2516.3333333333335,2593.3333333333335,1832.5,4358.417182112485,4020.2302255799564
2014-09-01,PET SUPPLIES,7964.0,2449131.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2014,9,3,0.0,7549.0,0.0,8011.0,0.0,2516.3333333333335,2593.3333333333335,1832.5,4358.417182112485,4020.2302255799564
2014-10-01,PET SUPPLIES,8185.0,2503310.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,2014,10,4,7964.0,0.0,7549.0,0.0,0.0,5171.0,2585.5,2496.1666666666665,4483.022083371886,4007.588688974955
2014-11-01,PET SUPPLIES,9041.0,2450298.0,8.0,0.0,0.0,1.0,7.0,0.0,0.0,2014,11,4,8185.0,7964.0,0.0,0.0,0.0,5383.0,3949.6666666666665,3178.25,4663.124167336744,4331.459830896123
2014-12-01,PET SUPPLIES,9810.0,3049083.0,11.0,5.0,1.0,1.0,4.0,0.0,1.0,2014,12,4,9041.0,8185.0,7964.0,0.0,0.0,8396.666666666666,5456.5,3931.6666666666665,568.8447356997633,4254.556369352744
2015-01-01,PET SUPPLIES,0.0,2489059.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,2015,1,1,9810.0,9041.0,8185.0,7549.0,6430.0,9012.0,7091.5,4749.166666666667,812.8880611744771,3567.8136021939267
2015-02-01,PET SUPPLIES,0.0,2345984.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2015,2,1,0.0,9810.0,9041.0,0.0,0.0,6283.666666666667,5833.333333333333,4213.333333333333,5455.381777046711,4565.712109481572
2015-03-01,PET SUPPLIES,0.0,2625500.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2015,3,1,0.0,0.0,9810.0,7964.0,8011.0,3270.0,5833.333333333333,4213.333333333333,5663.806140750228,4565.712109481572
2015-04-01,PET SUPPLIES,0.0,2533355.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,2015,4,2,0.0,0.0,0.0,8185.0,0.0,0.0,4506.0,3545.75,0.0,4962.777246663405
2015-05-01,PET SUPPLIES,186.0,2673911.0,5.0,1.0,0.0,1.0,3.0,0.0,0.0,2015,5,2,0.0,0.0,0.0,9041.0,0.0,0.0,3141.8333333333335,3545.75,0.0,4873.378311465945
2015-06-01,PET SUPPLIES,8810.0,2530903.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2015,6,2,186.0,0.0,0.0,9810.0,0.0,62.0,1666.0,3561.25,107.38715006927039,3990.422534018171
2015-07-01,PET SUPPLIES,8056.0,2604784.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,2015,7,3,8810.0,186.0,0.0,0.0,7549.0,2998.6666666666665,1499.3333333333333,4295.416666666667,5033.621492855153,3582.2532945991784
2015-08-01,PET SUPPLIES,9231.0,2675057.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,2015,8,3,8056.0,8810.0,186.0,0.0,0.0,5684.0,2842.0,4337.666666666667,4776.309453961291,4337.9268781296905
2015-09-01,PET SUPPLIES,7010.0,2545252.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2015,9,3,9231.0,8056.0,8810.0,0.0,7964.0,8699.0,4380.5,5106.916666666667,595.312522965882,4746.1249772841
2015-10-01,PET SUPPLIES,8782.0,2610484.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2015,10,4,7010.0,9231.0,8056.0,0.0,8185.0,8099.0,5548.833333333333,5027.416666666667,1111.124205478399,4293.3433320276945
2015-11-01,PET SUPPLIES,10338.0,2528193.0,9.0,0.0,0.0,2.0,7.0,0.0,0.0,2015,11,4,8782.0,7010.0,9231.0,186.0,9041.0,8341.0,7012.5,5077.166666666667,1174.3385372199975,3434.3523261307946
2015-12-01,PET SUPPLIES,10370.0,3149888.0,10.0,7.0,0.0,0.0,3.0,0.0,0.0,2015,12,4,10338.0,8782.0,7010.0,8810.0,9810.0,8710.0,8704.5,5185.25,1665.1678594063735,1118.4402979149138
2016-01-01,PET SUPPLIES,10644.0,2371205.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2016,1,1,10370.0,10338.0,8782.0,8056.0,0.0,9830.0,8964.5,5231.916666666667,907.7356443370525,1312.3797849707992
2016-02-01,PET SUPPLIES,8959.0,2465798.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2016,2,1,10644.0,10370.0,10338.0,9231.0,0.0,10450.666666666666,9395.833333333334,6118.916666666667,168.1943320487856,1377.7344325619024
2016-03-01,PET SUPPLIES,9677.0,2607658.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2016,3,1,8959.0,10644.0,10370.0,7010.0,0.0,9991.0,9350.5,6865.5,904.1775268165007,1388.67443988863
2016-04-01,PET SUPPLIES,10963.0,2631797.0,18.0,0.0,0.0,14.0,4.0,0.0,0.0,2016,4,2,9677.0,8959.0,10644.0,8782.0,0.0,9760.0,9795.0,7671.916666666667,845.5607606789732,785.5270841925188
2016-05-01,PET SUPPLIES,11160.0,2666157.0,17.0,1.0,0.0,13.0,3.0,1.0,0.0,2016,5,2,10963.0,9677.0,8959.0,10338.0,186.0,9866.333333333334,10158.5,8585.5,1015.3272050592049,725.3310278762383
2016-06-01,PET SUPPLIES,9463.0,2491063.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2016,6,2,11160.0,10963.0,9677.0,10370.0,8810.0,10600.0,10295.5,9500.0,805.3874843825193,835.3075481521763
2016-07-01,PET SUPPLIES,10279.0,2594087.0,3.0,1.0,0.0,0.0,3.0,0.0,0.0,2016,7,3,9463.0,11160.0,10963.0,10644.0,8056.0,10528.666666666666,10144.333333333334,9554.416666666666,928.1359455022393,898.787108645127
2016-08-01,PET SUPPLIES,10211.0,2536111.0,4.0,0.0,0.0,0.0,4.0,1.0,0.0,2016,8,3,10279.0,9463.0,11160.0,8959.0,9231.0,10300.666666666666,10083.5,9739.666666666666,848.7074486142652,870.0983277768098
2016-09-01,PET SUPPLIES,10978.0,2436974.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2016,9,3,10211.0,10279.0,9463.0,9677.0,7010.0,9984.333333333334,10292.166666666666,9821.333333333334,452.7663120566008,674.664484515575
2016-10-01,PET SUPPLIES,12477.0,2526000.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2016,10,4,10978.0,10211.0,10279.0,10963.0,8782.0,10489.333333333334,10509.0,10152.0,424.56134225025096,645.8634530610939
2016-11-01,PET SUPPLIES,11452.0,2529516.0,10.0,0.0,1.0,2.0,7.0,0.0,0.0,2016,11,4,12477.0,10978.0,10211.0,11160.0,10338.0,11222.0,10761.333333333334,10459.916666666666,1152.5367673093997,1036.3950340804736
2016-12-01,PET SUPPLIES,13730.0,3195971.0,10.0,7.0,0.0,0.0,3.0,0.0,0.0,2016,12,4,11452.0,12477.0,10978.0,9463.0,10370.0,11635.666666666666,10810.0,10552.75,766.1920994981184,1065.3119730858184
2017-01-01,PET SUPPLIES,13286.0,2612848.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2017,1,1,13730.0,11452.0,12477.0,10279.0,10644.0,12553.0,11521.166666666666,10832.75,1140.9000832675933,1367.6176975553756
2017-02-01,PET SUPPLIES,12604.0,2448370.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2017,2,1,13286.0,13730.0,11452.0,10211.0,8959.0,12822.666666666666,12022.333333333334,11052.916666666666,1207.6130726906426,1372.3367905389216
2017-03-01,PET SUPPLIES,14443.0,2680645.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2017,3,1,12604.0,13286.0,13730.0,10978.0,9677.0,13206.666666666666,12421.166666666666,11356.666666666666,567.1766332751513,1050.6703415756385
2017-04-01,PET SUPPLIES,14666.0,2667808.0,4.0,0.0,0.0,0.0,4.0,1.0,0.0,2017,4,2,14443.0,12604.0,13286.0,12477.0,10963.0,13444.333333333334,12998.666666666666,11753.833333333334,929.6678618374063,1051.0550255180124
2017-05-01,PET SUPPLIES,15027.0,2801884.0,5.0,1.0,0.0,1.0,3.0,1.0,0.0,2017,5,2,14666.0,14443.0,12604.0,11452.0,11160.0,13904.333333333334,13363.5,12062.416666666666,1131.6281780396484,1202.7325139032382
2017-06-01,PET SUPPLIES,14931.0,2668863.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2017,6,2,15027.0,14666.0,14443.0,13730.0,9463.0,14712.0,13959.333333333334,12384.666666666666,294.7049371829398,918.272653772653
2017-07-01,PET SUPPLIES,15003.0,2784026.0,4.0,2.0,0.0,0.0,2.0,0.0,0.0,2017,7,3,14931.0,15027.0,14666.0,13286.0,10279.0,14874.666666666666,14159.5,12840.333333333334,186.9768256585126,986.6372687061868
2017-08-01,PET SUPPLIES,6858.0,1335692.0,4.0,0.0,0.0,0.0,4.0,1.0,0.0,2017,8,3,15003.0,14931.0,15027.0,12604.0,10211.0,14987.0,14445.666666666666,13234.0,49.95998398719305,929.9900357889167
2014-01-01,PLAYERS AND ELECTRONICS,16539.0,2393528.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2014,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-02-01,PLAYERS AND ELECTRONICS,0.0,2278167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,2,1,16539.0,0.0,0.0,0.0,0.0,5513.0,2756.5,1378.25,9548.79610212722,6752.01847598183
2014-03-01,PLAYERS AND ELECTRONICS,16061.0,2545427.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,2014,3,1,0.0,16539.0,0.0,0.0,0.0,5513.0,2756.5,1378.25,9548.79610212722,6752.01847598183
2014-04-01,PLAYERS AND ELECTRONICS,0.0,2455666.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,2014,4,2,16061.0,0.0,16539.0,0.0,0.0,10866.666666666666,5433.333333333333,2716.6666666666665,9413.843759768553,8418.64092752902
2014-05-01,PLAYERS AND ELECTRONICS,0.0,2503262.0,5.0,1.0,0.0,1.0,3.0,0.0,0.0,2014,5,2,0.0,16061.0,0.0,0.0,0.0,5353.666666666667,5433.333333333333,2716.6666666666665,9272.82267345458,8418.64092752902
2014-06-01,PLAYERS AND ELECTRONICS,0.0,2399144.0,8.0,0.0,0.0,6.0,2.0,0.0,0.0,2014,6,2,0.0,0.0,16061.0,0.0,0.0,5353.666666666667,5433.333333333333,2716.6666666666665,9272.82267345458,8418.64092752902
2014-07-01,PLAYERS AND ELECTRONICS,12768.0,2442341.0,11.0,1.0,0.0,7.0,3.0,0.0,0.0,2014,7,3,0.0,0.0,0.0,16539.0,0.0,0.0,5433.333333333333,2716.6666666666665,0.0,8418.64092752902
2014-08-01,PLAYERS AND ELECTRONICS,0.0,2537572.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,2014,8,3,12768.0,0.0,0.0,0.0,0.0,4256.0,4804.833333333333,3780.6666666666665,7371.608237013142,7516.1027778142225
2014-09-01,PLAYERS AND ELECTRONICS,13432.0,2449131.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2014,9,3,0.0,12768.0,0.0,16061.0,0.0,4256.0,4804.833333333333,3780.6666666666665,7371.608237013142,7516.1027778142225
2014-10-01,PLAYERS AND ELECTRONICS,13015.0,2503310.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,2014,10,4,13432.0,0.0,12768.0,0.0,0.0,8733.333333333334,4366.666666666667,4900.0,7570.571796986891,6768.068872778015
2014-11-01,PLAYERS AND ELECTRONICS,14396.0,2450298.0,8.0,0.0,0.0,1.0,7.0,0.0,0.0,2014,11,4,13015.0,13432.0,0.0,0.0,0.0,8815.666666666666,6535.833333333333,5984.583333333333,7637.437812076333,7162.792316315381
2014-12-01,PLAYERS AND ELECTRONICS,19936.0,3049083.0,11.0,5.0,1.0,1.0,4.0,0.0,1.0,2014,12,4,14396.0,13015.0,13432.0,0.0,0.0,13614.333333333334,8935.166666666666,7184.25,708.3250195590368,6943.374811045898
2015-01-01,PLAYERS AND ELECTRONICS,0.0,2489059.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,2015,1,1,19936.0,14396.0,13015.0,12768.0,16539.0,15782.333333333334,12257.833333333334,8845.583333333334,3662.854123949425,6572.559879275856
2015-02-01,PLAYERS AND ELECTRONICS,0.0,2345984.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2015,2,1,0.0,19936.0,14396.0,0.0,0.0,11444.0,10129.833333333334,7467.333333333333,10290.614753259397,8231.84816226992
2015-03-01,PLAYERS AND ELECTRONICS,0.0,2625500.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2015,3,1,0.0,0.0,19936.0,13432.0,16061.0,6645.333333333333,10129.833333333334,7467.333333333333,11510.054966564378,8231.84816226992
2015-04-01,PLAYERS AND ELECTRONICS,0.0,2533355.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,2015,4,2,0.0,0.0,0.0,13015.0,0.0,0.0,7891.166666666667,6128.916666666667,0.0,8949.369461960248
2015-05-01,PLAYERS AND ELECTRONICS,0.0,2673911.0,5.0,1.0,0.0,1.0,3.0,0.0,0.0,2015,5,2,0.0,0.0,0.0,14396.0,0.0,0.0,5722.0,6128.916666666667,0.0,9035.94165541146
2015-06-01,PLAYERS AND ELECTRONICS,13084.0,2530903.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2015,6,2,0.0,0.0,0.0,19936.0,0.0,0.0,3322.6666666666665,6128.916666666667,0.0,8138.837918687573
2015-07-01,PLAYERS AND ELECTRONICS,14650.0,2604784.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,2015,7,3,13084.0,0.0,0.0,0.0,12768.0,4361.333333333333,2180.6666666666665,7219.25,7554.050922077065,5341.520632429184
2015-08-01,PLAYERS AND ELECTRONICS,19021.0,2675057.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,2015,8,3,14650.0,13084.0,0.0,0.0,0.0,9244.666666666666,4622.333333333333,7376.083333333333,8044.313850996451,7177.990851670589
2015-09-01,PLAYERS AND ELECTRONICS,18213.0,2545252.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2015,9,3,19021.0,14650.0,13084.0,0.0,13432.0,15585.0,7792.5,8961.166666666666,3076.956450780547,8755.268807980712
2015-10-01,PLAYERS AND ELECTRONICS,16580.0,2610484.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2015,10,4,18213.0,19021.0,14650.0,0.0,13015.0,17294.666666666668,10828.0,9359.583333333334,2325.706845957451,8670.084913078996
2015-11-01,PLAYERS AND ELECTRONICS,15864.0,2528193.0,9.0,0.0,0.0,2.0,7.0,0.0,0.0,2015,11,4,16580.0,18213.0,19021.0,0.0,14396.0,17938.0,13591.333333333334,9656.666666666666,1243.5187976062198,7012.499060011822
2015-12-01,PLAYERS AND ELECTRONICS,19916.0,3149888.0,10.0,7.0,0.0,0.0,3.0,0.0,0.0,2015,12,4,15864.0,16580.0,18213.0,13084.0,19936.0,16885.666666666668,16235.333333333334,9779.0,1203.961931845585,2207.803040732273
2016-01-01,PLAYERS AND ELECTRONICS,14277.0,2371205.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2016,1,1,19916.0,15864.0,16580.0,14650.0,0.0,17453.333333333332,17374.0,9777.333333333334,2162.570075935887,2010.4231395405297
2016-02-01,PLAYERS AND ELECTRONICS,13385.0,2465798.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2016,2,1,14277.0,19916.0,15864.0,19021.0,0.0,16685.666666666668,17311.833333333332,10967.083333333334,2907.90858407436,2114.570917861746
2016-03-01,PLAYERS AND ELECTRONICS,14326.0,2607658.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2016,3,1,13385.0,14277.0,19916.0,18213.0,0.0,15859.333333333334,16372.5,12082.5,3541.373227059434,2431.5319245282385
2016-04-01,PLAYERS AND ELECTRONICS,18583.0,2631797.0,18.0,0.0,0.0,14.0,4.0,0.0,0.0,2016,4,2,14326.0,13385.0,14277.0,16580.0,0.0,13996.0,15724.666666666666,13276.333333333334,529.7084103542426,2359.844542902491
2016-05-01,PLAYERS AND ELECTRONICS,15911.0,2666157.0,17.0,1.0,0.0,13.0,3.0,1.0,0.0,2016,5,2,18583.0,14326.0,13385.0,15864.0,0.0,15431.333333333334,16058.5,14824.916666666666,2769.6791029527863,2631.1266598170455
2016-06-01,PLAYERS AND ELECTRONICS,13517.0,2491063.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2016,6,2,15911.0,18583.0,14326.0,19916.0,13084.0,16273.333333333334,16066.333333333334,16150.833333333334,2151.5055968631245,2630.5016758532333
2016-07-01,PLAYERS AND ELECTRONICS,15342.0,2594087.0,3.0,1.0,0.0,0.0,3.0,0.0,0.0,2016,7,3,13517.0,15911.0,18583.0,14277.0,14650.0,16003.666666666666,14999.833333333334,16186.916666666666,2534.270966833134,1972.4263653344995
2016-08-01,PLAYERS AND ELECTRONICS,15084.0,2536111.0,4.0,0.0,0.0,0.0,4.0,1.0,0.0,2016,8,3,15342.0,13517.0,15911.0,13385.0,19021.0,14923.333333333334,15177.333333333334,16244.583333333334,1250.707932865762,1942.0546507929857
2016-09-01,PLAYERS AND ELECTRONICS,14950.0,2436974.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2016,9,3,15084.0,15342.0,13517.0,14326.0,18213.0,14647.666666666666,15460.5,15916.5,987.646866715704,1742.0122559844406
2016-10-01,PLAYERS AND ELECTRONICS,16738.0,2526000.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2016,10,4,14950.0,15084.0,15342.0,18583.0,16580.0,15125.333333333334,15564.5,15644.583333333334,199.24189653119697,1678.1929269306313
2016-11-01,PLAYERS AND ELECTRONICS,17485.0,2529516.0,10.0,0.0,1.0,2.0,7.0,0.0,0.0,2016,11,4,16738.0,14950.0,15084.0,15911.0,15864.0,15590.666666666666,15257.0,15657.75,995.8761636535684,1075.1818450848207
2016-12-01,PLAYERS AND ELECTRONICS,26175.0,3195971.0,10.0,7.0,0.0,0.0,3.0,0.0,0.0,2016,12,4,17485.0,16738.0,14950.0,13517.0,19916.0,16391.0,15519.333333333334,15792.833333333334,1302.636940977806,1407.3688452806769
2017-01-01,PLAYERS AND ELECTRONICS,19958.0,2612848.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2017,1,1,26175.0,17485.0,16738.0,15342.0,14277.0,20132.666666666668,17629.0,16314.416666666666,5246.126793486156,4306.580267451194
2017-02-01,PLAYERS AND ELECTRONICS,17003.0,2448370.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2017,2,1,19958.0,26175.0,17485.0,15084.0,13385.0,21206.0,18398.333333333332,16787.833333333332,4477.404717020789,4227.902490203229
